Date,Open,High,Low,Close,Adj Close,Volume
2007-02-09,65.989998,65.989998,64.690002,64.800003,40.787220,5576200
2007-02-12,64.750000,65.180000,64.279999,64.599998,40.661339,4974700
2007-02-13,64.699997,65.180000,64.309998,64.730003,40.743164,4965100
2007-02-14,65.449997,66.480003,65.169998,66.160004,41.643257,7495500
2007-02-15,68.000000,68.199997,67.000000,67.620003,42.562218,9566900
2007-02-16,67.790001,68.040001,67.300003,67.669998,42.593693,4249900
2007-02-20,67.540001,68.000000,67.010002,67.930000,42.757355,6964300
2007-02-21,67.589996,68.360001,67.330002,68.209999,42.933598,7225300
2007-02-22,68.250000,68.430000,67.330002,67.779999,42.662922,4989400
2007-02-23,67.510002,67.660004,67.070000,67.260002,42.335629,3777200
2007-02-26,67.510002,67.769997,67.070000,67.260002,42.335629,3990400
2007-02-27,66.050003,66.169998,63.509998,64.830002,40.806114,10791600
2007-02-28,64.669998,65.059998,63.009998,64.430000,40.554321,9555400
2007-03-01,63.900002,64.290001,62.750000,63.900002,40.220726,7993700
2007-03-02,63.400002,64.160004,62.939999,63.040001,39.679432,6037300
2007-03-05,62.520000,63.799999,62.340000,63.169998,39.761246,6710700
2007-03-06,63.560001,64.129997,63.189999,63.619999,40.044495,5360600
2007-03-07,63.730000,64.650002,63.630001,64.230003,40.428452,5284300
2007-03-08,64.559998,64.989998,64.000000,64.300003,40.472507,4206200
2007-03-09,64.459999,64.800003,64.010002,64.400002,40.535439,3267700
2007-03-12,64.300003,64.889999,63.630001,64.570000,40.642456,4949100
2007-03-13,64.110001,64.650002,63.180000,63.340000,39.868256,6297900
2007-03-14,63.209999,63.779999,62.580002,63.639999,40.057076,6611900
2007-03-15,63.490002,63.910000,63.169998,63.459999,39.943783,4546400
2007-03-16,63.720001,64.110001,62.900002,63.160000,39.754951,5239200
2007-03-19,64.650002,64.750000,63.889999,64.169998,40.390682,5076000
2007-03-20,64.169998,65.180000,64.010002,64.860001,40.824997,4730600
2007-03-21,65.099998,66.449997,64.989998,66.209999,41.674736,5864200
2007-03-22,66.620003,66.870003,65.940002,66.540001,41.882427,4674200
2007-03-23,66.650002,67.430000,66.599998,66.879997,42.096428,3955400
2007-03-26,67.449997,67.720001,66.260002,66.839996,42.071262,7645500
2007-03-27,66.309998,67.040001,66.139999,66.879997,42.096428,4266500
2007-03-28,66.550003,66.739998,65.750000,66.239998,41.693615,4428700
2007-03-29,66.669998,66.910004,65.629997,66.190002,41.662136,3752400
2007-03-30,66.699997,67.690002,66.650002,67.029999,42.190853,6216000
2007-04-02,67.040001,67.150002,66.019997,66.750000,42.014633,4917200
2007-04-03,67.209999,67.699997,66.839996,67.239998,42.323025,5065400
2007-04-04,67.239998,67.760002,66.930000,67.480003,42.474102,3255600
2007-04-05,67.480003,68.000000,67.400002,67.629997,42.568504,3632700
2007-04-09,67.760002,68.190002,67.080002,67.339996,42.385994,3780700
2007-04-10,67.199997,67.550003,66.400002,66.949997,42.140488,3700000
2007-04-11,67.000000,67.169998,66.050003,66.349998,41.762833,3778800
2007-04-12,66.099998,66.750000,65.860001,66.639999,41.945377,4017800
2007-04-13,66.949997,67.029999,66.330002,66.790001,42.039795,3449700
2007-04-16,67.029999,67.330002,66.470001,66.900002,42.109047,5126400
2007-04-17,67.000000,67.760002,66.800003,67.660004,42.587395,7919000
2007-04-18,68.410004,69.860001,68.410004,69.370003,43.663719,9469600
2007-04-19,68.699997,68.930000,68.080002,68.620003,43.379250,6962400
2007-04-20,72.029999,72.830002,70.709999,71.820000,45.402172,19014800
2007-04-23,72.199997,73.000000,71.739998,71.849998,45.421146,10759000
2007-04-24,71.900002,72.940002,71.830002,72.809998,46.028023,6840800
2007-04-25,73.000000,73.489998,72.010002,73.230003,46.293533,5801600
2007-04-26,73.050003,73.339996,72.610001,73.000000,46.148151,4474400
2007-04-27,72.599998,74.099998,72.500000,73.760002,46.628593,6509400
2007-04-30,73.559998,73.919998,72.510002,72.620003,45.907925,5221000
2007-05-01,72.599998,73.309998,71.779999,73.239998,46.299870,5284800
2007-05-02,73.309998,74.290001,73.150002,73.400002,46.401012,4313500
2007-05-03,73.309998,73.690002,72.889999,73.360001,46.375717,4111400
2007-05-04,73.800003,74.180000,72.830002,73.099998,46.211365,3466500
2007-05-07,72.949997,73.419998,72.379997,72.669998,45.939533,3632400
2007-05-08,72.500000,73.849998,72.239998,73.430000,46.419983,4548500
2007-05-09,73.400002,74.760002,73.300003,74.750000,47.254417,5651900
2007-05-10,74.510002,74.900002,73.410004,73.809998,46.660206,4533500
2007-05-11,74.099998,75.000000,73.849998,74.879997,47.336609,5549100
2007-05-14,75.000000,76.459999,74.599998,76.300003,48.234291,8043400
2007-05-15,76.029999,76.839996,75.790001,76.010002,48.050953,5614100
2007-05-16,76.500000,76.790001,75.129997,75.949997,48.013046,5897500
2007-05-17,75.180000,75.199997,73.849998,74.839996,47.311329,6486100
2007-05-18,75.010002,75.250000,74.470001,74.769997,47.267071,5199400
2007-05-21,74.769997,75.260002,74.320000,74.849998,47.317646,4445700
2007-05-22,74.849998,75.730003,74.779999,75.510002,47.734867,4168700
2007-05-23,75.879997,77.250000,75.809998,76.029999,48.063599,5682700
2007-05-24,76.029999,76.980003,75.080002,75.430000,47.684311,6316100
2007-05-25,75.370003,76.589996,75.349998,75.709999,47.861332,3337400
2007-05-29,75.820000,76.309998,75.279999,75.750000,47.886597,3813500
2007-05-30,75.400002,78.639999,75.300003,78.480003,49.612400,8529600
2007-05-31,78.599998,78.889999,77.879997,78.580002,49.675629,5709700
2007-06-01,78.849998,79.459999,77.739998,78.139999,49.397472,6532100
2007-06-04,77.989998,78.410004,77.510002,78.290001,49.492294,3212700
2007-06-05,78.120003,78.879997,77.800003,78.650002,49.719883,3480600
2007-06-06,78.120003,79.120003,78.000000,78.680000,49.738853,5391900
2007-06-07,78.430000,79.279999,77.099998,77.309998,48.872761,6367900
2007-06-08,77.239998,78.580002,77.050003,78.519997,49.637703,5047500
2007-06-11,78.320000,79.459999,78.059998,78.750000,49.783092,3694100
2007-06-12,78.300003,79.330002,78.019997,78.080002,49.359535,4579000
2007-06-13,78.459999,79.970001,78.010002,79.930000,50.529060,7961800
2007-06-14,79.480003,81.000000,79.480003,80.730003,51.034798,6187700
2007-06-15,81.550003,81.599998,81.000000,81.110001,51.275002,5875000
2007-06-18,81.110001,82.129997,81.059998,81.849998,51.742817,4548500
2007-06-19,81.849998,82.800003,81.580002,82.489998,52.147408,4052300
2007-06-20,82.879997,82.889999,81.260002,81.379997,51.445698,4160800
2007-06-21,81.010002,81.629997,80.220001,81.470001,51.502609,5261900
2007-06-22,81.470001,81.989998,80.769997,80.900002,51.142258,5134200
2007-06-25,80.650002,81.580002,80.150002,80.699997,51.015827,4386400
2007-06-26,80.949997,81.139999,80.199997,80.290001,50.756634,5537900
2007-06-27,80.019997,80.290001,78.440002,79.510002,50.263561,7854800
2007-06-28,79.550003,79.629997,78.650002,79.089996,49.998047,4736600
2007-06-29,79.019997,79.349998,77.529999,78.300003,49.498623,7513400
2007-07-02,78.599998,80.870003,78.510002,80.449997,50.857761,4866900
2007-07-03,79.190002,79.190002,77.599998,77.989998,49.302650,6246900
2007-07-05,78.000000,78.379997,77.160004,77.489998,48.986561,4410300
2007-07-06,77.760002,79.139999,77.599998,78.809998,49.821007,4731900
2007-07-09,79.239998,80.790001,79.080002,79.830002,50.465858,6499300
2007-07-10,80.019997,81.839996,80.000000,81.220001,51.344540,10013300
2007-07-11,81.400002,82.580002,81.220001,82.169998,51.945099,6648900
2007-07-12,82.980003,84.150002,82.169998,84.089996,53.158863,7163500
2007-07-13,84.900002,85.900002,84.669998,85.129997,53.816319,6337700
2007-07-16,85.970001,86.489998,85.260002,85.900002,54.303062,6032800
2007-07-17,86.250000,87.000000,85.989998,86.470001,54.663418,5677700
2007-07-18,85.980003,86.980003,84.830002,86.230003,54.739594,7014200
2007-07-19,86.760002,87.000000,85.629997,86.980003,55.215706,6256100
2007-07-20,79.750000,83.199997,78.260002,83.199997,52.816116,38719900
2007-07-23,82.470001,82.989998,81.389999,82.000000,52.054352,10070300
2007-07-24,81.820000,82.370003,80.910004,81.660004,51.838505,8273000
2007-07-25,82.019997,82.059998,79.559998,80.500000,51.102135,9406700
2007-07-26,79.480003,80.830002,76.800003,78.290001,49.699207,11559100
2007-07-27,78.699997,79.980003,75.250000,76.019997,48.258205,12589000
2007-07-30,76.989998,77.750000,75.669998,77.040001,48.905712,6763900
2007-07-31,78.110001,79.699997,77.870003,78.800003,50.022957,11029000
2007-08-01,78.610001,80.279999,78.080002,80.129997,50.867249,10205100
2007-08-02,80.250000,80.800003,79.000000,80.669998,51.210030,6631600
2007-08-03,80.110001,81.419998,78.919998,78.959999,50.124531,7816900
2007-08-06,79.000000,81.110001,77.650002,81.000000,51.419544,7033600
2007-08-07,80.379997,81.559998,79.459999,80.440002,51.064037,6449800
2007-08-08,80.300003,82.129997,79.690002,80.900002,51.356071,6859400
2007-08-09,79.620003,80.480003,78.410004,78.480003,49.819820,8139000
2007-08-10,77.680000,78.500000,76.889999,77.550003,49.229462,8464000
2007-08-13,78.110001,79.300003,77.809998,77.900002,49.451637,3866600
2007-08-14,77.910004,78.209999,76.589996,76.769997,48.734325,5190900
2007-08-15,76.500000,77.320000,74.529999,74.949997,47.578960,7455600
2007-08-16,73.000000,74.110001,70.589996,73.000000,46.341084,16052900
2007-08-17,75.239998,75.699997,71.809998,72.639999,46.112560,10761200
2007-08-20,72.970001,74.800003,72.230003,74.050003,47.007633,6780200
2007-08-21,74.309998,75.000000,73.300003,74.279999,47.153610,4737700
2007-08-22,75.250000,76.239998,74.879997,75.300003,47.801125,5236400
2007-08-23,75.980003,76.500000,74.320000,75.169998,47.718597,5548200
2007-08-24,75.430000,76.410004,74.800003,76.320000,48.448627,3483400
2007-08-27,75.870003,76.889999,75.510002,76.000000,48.245487,3136400
2007-08-28,75.980003,76.239998,74.089996,74.160004,47.077461,4653000
2007-08-29,74.230003,75.099998,73.349998,75.040001,47.636074,4401200
2007-08-30,74.470001,75.699997,74.199997,74.660004,47.394829,3579600
2007-08-31,75.660004,76.279999,75.209999,75.769997,48.099495,3341500
2007-09-04,75.800003,77.370003,75.470001,76.849998,48.785084,4472000
2007-09-05,76.250000,76.949997,75.059998,75.540001,47.953491,4675700
2007-09-06,75.699997,76.820000,74.680000,75.750000,48.086800,4614200
2007-09-07,74.199997,74.500000,73.099998,73.440002,46.620396,6396200
2007-09-10,73.550003,74.470001,72.639999,73.739998,46.810825,4753800
2007-09-11,74.099998,74.779999,73.500000,73.889999,46.906052,4688900
2007-09-12,73.739998,74.000000,72.500000,72.769997,46.195068,5656100
2007-09-13,73.169998,73.400002,72.620003,72.989998,46.334713,4667100
2007-09-14,72.290001,73.800003,72.199997,73.160004,46.442650,4028800
2007-09-17,73.000000,74.599998,73.000000,73.690002,46.779102,4660800
2007-09-18,74.199997,77.959999,74.180000,77.459999,49.172310,7461900
2007-09-19,78.660004,80.169998,77.650002,77.910004,49.457989,7598000
2007-09-20,77.900002,77.919998,76.610001,77.370003,49.115208,4506500
2007-09-21,78.139999,78.360001,77.370003,78.160004,49.616688,5950300
2007-09-24,78.639999,79.750000,77.449997,77.720001,49.337379,5683000
2007-09-25,76.980003,77.309998,75.970001,76.370003,48.480358,6759000
2007-09-26,76.779999,76.779999,75.379997,76.660004,48.664482,6032600
2007-09-27,77.029999,78.029999,76.750000,77.470001,49.178673,4773400
2007-09-28,77.500000,79.000000,77.440002,78.430000,49.788074,5644800
2007-10-01,78.910004,80.040001,78.430000,79.559998,50.505413,4480100
2007-10-02,79.970001,80.169998,78.430000,79.639999,50.556210,5048900
2007-10-03,79.639999,79.650002,78.050003,78.559998,49.870625,4610400
2007-10-04,78.570000,78.989998,77.169998,78.639999,49.921383,4306000
2007-10-05,79.010002,81.000000,79.010002,80.330002,50.994221,6658300
2007-10-08,80.739998,81.610001,80.480003,81.339996,51.635376,3633100
2007-10-09,81.690002,82.739998,81.080002,82.510002,52.378094,4899600
2007-10-10,82.400002,82.410004,80.339996,81.160004,51.521118,5167600
2007-10-11,81.529999,81.760002,78.620003,79.440002,50.429249,6784000
2007-10-12,79.900002,80.449997,78.860001,80.300003,50.975155,4482700
2007-10-15,80.099998,80.099998,77.750000,78.839996,50.048347,6570500
2007-10-16,78.500000,78.989998,77.300003,77.750000,49.356415,6320200
2007-10-17,78.349998,78.860001,76.250000,77.129997,48.962822,7299000
2007-10-18,76.800003,77.750000,75.250000,77.660004,49.530453,7790900
2007-10-19,74.610001,75.699997,72.800003,73.570000,46.921917,19710700
2007-10-22,72.650002,74.110001,71.629997,73.500000,46.877289,10289100
2007-10-23,73.800003,74.599998,73.089996,74.419998,47.464046,7150800
2007-10-24,74.000000,75.980003,74.000000,75.790001,48.337814,9153500
2007-10-25,75.239998,75.849998,73.580002,74.669998,47.623478,6588900
2007-10-26,74.599998,75.099998,73.750000,75.040001,47.859470,4844400
2007-10-29,75.010002,75.360001,73.800003,73.900002,47.132370,6442200
2007-10-30,73.849998,74.290001,73.230003,73.459999,46.851765,4088700
2007-10-31,73.410004,75.160004,73.250000,74.610001,47.585213,6216400
2007-11-01,74.290001,74.290001,72.839996,73.309998,46.756107,6177600
2007-11-02,73.510002,75.129997,72.570000,74.760002,47.680882,5967900
2007-11-05,73.559998,74.120003,73.120003,73.500000,46.877289,5979600
2007-11-06,73.559998,75.000000,73.500000,74.919998,47.782921,5091300
2007-11-07,74.010002,74.980003,73.599998,73.599998,46.941071,4672300
2007-11-08,73.660004,73.830002,71.820000,72.430000,46.194843,9649900
2007-11-09,71.940002,72.099998,69.669998,70.410004,44.906506,8790800
2007-11-12,70.250000,70.550003,69.480003,69.599998,44.389896,7588200
2007-11-13,70.089996,71.300003,69.029999,71.070000,45.327435,7243000
2007-11-14,71.639999,72.000000,69.849998,70.029999,44.664150,7500400
2007-11-15,69.889999,70.650002,69.290001,69.730003,44.472813,7699600
2007-11-16,70.059998,70.250000,68.540001,69.440002,44.287865,7640300
2007-11-19,69.400002,69.500000,67.410004,68.199997,43.497013,7385700
2007-11-20,68.169998,69.230003,67.160004,68.279999,43.548027,7487700
2007-11-21,67.580002,68.730003,67.000000,67.940002,43.331177,6311100
2007-11-23,68.529999,68.730003,67.639999,68.629997,43.771255,2459900
2007-11-26,68.760002,69.709999,67.750000,67.830002,43.261040,4521900
2007-11-27,68.050003,69.430000,67.900002,68.820000,43.892422,7098800
2007-11-28,69.480003,71.349998,68.820000,71.190002,45.403980,6637000
2007-11-29,71.099998,72.339996,70.750000,71.720001,45.742020,5272100
2007-11-30,72.500000,73.309998,71.330002,71.900002,45.856823,5655000
2007-12-03,71.410004,72.680000,71.029999,72.059998,45.958866,5505400
2007-12-04,71.769997,72.260002,71.300003,72.010002,45.926960,5083200
2007-12-05,72.599998,73.029999,72.209999,72.709999,46.373428,4418300
2007-12-06,72.680000,74.400002,72.370003,74.349998,47.419380,4659200
2007-12-07,74.339996,74.769997,73.709999,74.199997,47.323727,3804500
2007-12-10,74.500000,77.220001,74.199997,76.580002,48.841660,7569700
2007-12-11,76.849998,77.260002,73.660004,73.720001,47.017593,8788500
2007-12-12,75.250000,75.870003,73.160004,73.820000,47.081364,6841900
2007-12-13,73.500000,74.510002,73.290001,74.220001,47.336468,4558100
2007-12-14,73.540001,74.519997,73.300003,73.389999,46.807110,4083100
2007-12-17,72.000000,72.150002,70.910004,71.160004,45.384834,9342800
2007-12-18,71.529999,71.970001,70.070000,71.050003,45.314690,7376600
2007-12-19,70.919998,71.680000,70.169998,70.839996,45.180752,4241800
2007-12-20,71.209999,71.839996,70.709999,71.510002,45.608093,3286600
2007-12-21,72.050003,73.360001,71.370003,72.730003,46.386177,7334400
2007-12-24,73.000000,73.209999,72.099998,72.699997,46.367016,2176100
2007-12-26,72.970001,73.930000,72.449997,73.690002,46.998463,3466500
2007-12-27,72.879997,73.870003,72.419998,72.730003,46.386177,3336500
2007-12-28,73.010002,73.650002,72.900002,73.160004,46.660423,3043600
2007-12-31,73.000000,73.709999,72.389999,72.559998,46.277744,2639600
2008-01-02,72.559998,72.669998,70.050003,70.629997,45.046833,6337800
2008-01-03,71.010002,71.489998,69.940002,70.379997,44.887375,4385900
2008-01-04,69.650002,69.940002,68.099998,68.529999,43.707474,7697200
2008-01-07,69.000000,69.129997,67.800003,68.730003,43.835041,8790400
2008-01-08,68.940002,69.489998,67.040001,67.150002,42.827335,7662300
2008-01-09,67.120003,67.260002,65.250000,67.230003,42.878368,9845500
2008-01-10,66.599998,68.199997,65.540001,67.410004,42.993160,6914600
2008-01-11,67.800003,68.330002,66.000000,66.010002,42.100269,9247500
2008-01-14,66.730003,67.500000,65.839996,67.269997,42.903873,8106700
2008-01-15,66.360001,66.730003,65.220001,65.400002,41.711208,9353400
2008-01-16,65.209999,66.199997,63.900002,64.269997,40.990520,13079600
2008-01-17,64.330002,64.830002,62.139999,62.470001,40.066929,11011400
2008-01-18,63.029999,65.050003,62.299999,62.810001,40.284988,9225400
2008-01-22,59.599998,64.449997,59.599998,63.820000,40.932785,9870200
2008-01-23,62.560001,65.190002,61.189999,65.080002,41.740913,10896500
2008-01-24,65.300003,65.970001,64.209999,65.250000,41.849953,8160300
2008-01-25,67.650002,67.750000,65.110001,65.930000,42.286091,9286700
2008-01-28,66.690002,68.629997,64.970001,68.209999,43.748436,10984100
2008-01-29,68.779999,69.620003,68.489998,68.989998,44.248714,8283600
2008-01-30,68.830002,70.470001,68.290001,68.440002,43.895950,7904500
2008-01-31,67.510002,71.639999,67.500000,70.989998,45.531460,8826800
2008-02-01,71.150002,72.169998,70.599998,71.760002,46.025337,6526400
2008-02-04,71.779999,71.980003,70.599998,70.949997,45.505825,4565300
2008-02-05,69.839996,70.099998,67.519997,67.519997,43.305889,11709400
2008-02-06,68.120003,69.050003,67.550003,67.980003,43.600914,7305000
2008-02-07,67.550003,68.900002,67.320000,68.320000,43.818989,6506000
2008-02-08,68.089996,68.690002,67.620003,68.010002,43.620171,4496000
2008-02-11,68.120003,69.430000,67.559998,69.419998,44.524506,4979000
2008-02-12,69.980003,71.260002,69.610001,70.000000,44.896507,6703400
2008-02-13,70.610001,71.910004,70.150002,71.650002,45.954773,7502000
2008-02-14,71.529999,71.989998,70.190002,70.440002,45.178703,5418800
2008-02-15,70.000000,70.339996,69.180000,69.949997,44.864441,5355800
2008-02-19,70.610001,71.110001,69.860001,70.400002,45.153046,5415300
2008-02-20,69.930000,71.500000,69.459999,71.250000,45.698227,4717500
2008-02-21,71.989998,72.180000,70.550003,70.790001,45.403187,5371200
2008-02-22,70.949997,71.650002,69.820000,71.180000,45.653332,5231500
2008-02-25,71.250000,72.330002,70.629997,72.250000,46.339619,5190100
2008-02-26,72.000000,73.760002,71.779999,73.300003,47.013054,6203900
2008-02-27,73.000000,75.190002,72.529999,74.220001,47.603111,7163300
2008-02-28,73.830002,74.699997,73.150002,74.389999,47.712139,6024500
2008-02-29,73.769997,74.339996,72.000000,72.330002,46.390926,8823500
2008-03-03,72.099998,73.610001,72.099998,73.199997,46.948921,6104700
2008-03-04,72.669998,72.879997,70.470001,71.739998,46.012508,7998400
2008-03-05,72.019997,72.769997,70.889999,71.849998,46.083046,7258800
2008-03-06,71.639999,71.839996,70.639999,70.750000,45.377522,5442600
2008-03-07,70.040001,71.110001,68.900002,69.839996,44.793880,6961000
2008-03-10,70.000000,70.309998,68.300003,68.720001,44.075527,7146000
2008-03-11,69.519997,72.730003,69.519997,72.610001,46.570503,7690800
2008-03-12,73.800003,76.639999,73.750000,75.250000,48.263733,14346200
2008-03-13,74.269997,76.050003,73.330002,75.669998,48.533119,8559700
2008-03-14,76.500000,76.800003,73.480003,74.790001,47.968712,8571100
2008-03-17,72.870003,75.220001,72.510002,74.459999,47.757042,8913600
2008-03-18,75.720001,76.870003,74.629997,76.870003,49.302780,9404400
2008-03-19,76.620003,77.000000,73.730003,73.730003,47.288845,7377400
2008-03-20,74.110001,74.279999,72.800003,73.820000,47.346565,9254000
2008-03-24,74.059998,76.500000,74.059998,76.029999,48.764019,5374000
2008-03-25,76.389999,76.940002,75.320000,76.639999,49.155251,5211600
2008-03-26,76.040001,77.610001,75.870003,77.360001,49.617050,7498900
2008-03-27,77.680000,78.000000,76.709999,77.029999,49.405403,7068200
2008-03-28,77.370003,78.000000,76.440002,77.089996,49.443878,4421300
2008-03-31,77.000000,78.629997,77.000000,78.290001,50.213528,6068700
2008-04-01,78.889999,79.989998,78.790001,79.980003,51.297470,9342800
2008-04-02,79.849998,79.980003,78.089996,78.510002,50.354649,8160000
2008-04-03,78.190002,78.360001,76.779999,77.070000,49.431046,7971500
2008-04-04,76.860001,78.570000,76.849998,77.830002,49.918503,4885200
2008-04-07,78.250000,78.449997,76.970001,77.250000,49.546509,5320900
2008-04-08,76.849998,77.919998,76.470001,77.589996,49.764553,4019000
2008-04-09,77.739998,77.739998,75.650002,76.160004,48.847401,4582900
2008-04-10,76.019997,76.930000,75.500000,75.709999,48.558792,6994500
2008-04-11,75.120003,75.849998,74.379997,74.800003,47.975128,9044900
2008-04-14,74.790001,76.019997,74.699997,75.540001,48.449745,4447000
2008-04-15,76.089996,76.750000,74.910004,75.949997,48.712715,5458400
2008-04-16,76.750000,79.169998,76.519997,79.019997,50.681721,7640200
2008-04-17,77.849998,80.000000,77.610001,78.589996,50.636620,9966100
2008-04-18,81.029999,85.449997,81.000000,85.279999,54.947090,20117900
2008-04-21,83.889999,84.449997,82.050003,83.330002,53.690670,9813300
2008-04-22,83.139999,83.339996,81.349998,82.010002,52.840195,5720100
2008-04-23,82.500000,82.769997,81.370003,81.690002,52.634010,4773400
2008-04-24,81.680000,82.500000,80.519997,81.820000,52.717773,5305700
2008-04-25,82.529999,82.889999,81.209999,82.250000,52.994831,4084500
2008-04-28,82.599998,83.599998,82.300003,83.029999,53.497417,4683900
2008-04-29,82.760002,83.089996,81.400002,81.510002,52.518028,4509500
2008-04-30,82.349998,83.309998,81.650002,81.879997,52.756416,6032000
2008-05-01,81.919998,82.669998,80.550003,82.349998,53.059254,5369900
2008-05-02,83.290001,83.639999,82.120003,82.800003,53.349209,4511400
2008-05-05,83.029999,83.029999,82.000000,82.750000,53.317005,3944500
2008-05-06,81.779999,83.489998,81.779999,83.230003,53.626259,4163100
2008-05-07,82.750000,83.639999,81.470001,81.629997,52.595360,4932000
2008-05-08,82.099998,82.730003,81.510002,82.419998,53.104347,3065500
2008-05-09,81.970001,82.389999,81.330002,81.760002,52.679127,3818900
2008-05-12,82.230003,84.220001,81.709999,83.820000,54.006386,5167200
2008-05-13,84.209999,84.500000,82.699997,84.070000,54.167480,4592000
2008-05-14,83.040001,84.099998,82.169998,82.750000,53.317005,6859800
2008-05-15,82.760002,84.139999,82.400002,83.500000,53.800247,4633300
2008-05-16,83.769997,83.970001,82.589996,83.699997,53.929081,5242000
2008-05-19,83.900002,85.959999,83.629997,84.279999,54.302773,6906700
2008-05-20,83.919998,84.050003,82.750000,83.839996,54.019279,5570300
2008-05-21,83.830002,85.739998,83.040001,83.400002,53.735783,7220200
2008-05-22,83.650002,83.720001,81.940002,82.220001,52.975513,5026900
2008-05-23,81.959999,82.989998,80.599998,81.550003,52.543812,5674900
2008-05-27,81.430000,82.230003,80.839996,81.949997,52.801529,4871400
2008-05-28,82.330002,83.370003,82.110001,83.190002,53.600491,4773700
2008-05-29,83.199997,83.910004,82.589996,82.779999,53.336311,4195900
2008-05-30,83.190002,83.190002,82.230003,82.639999,53.246105,4921700
2008-06-02,82.440002,83.120003,81.790001,82.330002,53.046375,5882900
2008-06-03,82.720001,83.300003,81.660004,82.419998,53.104347,4960200
2008-06-04,82.349998,83.650002,82.000000,82.459999,53.130138,5724100
2008-06-05,81.870003,82.800003,81.000000,82.730003,53.304089,6968200
2008-06-06,81.879997,82.260002,79.989998,79.989998,51.538692,9444800
2008-06-09,80.070000,81.059998,79.660004,80.809998,52.067017,5828900
2008-06-10,80.300003,81.040001,79.830002,80.099998,51.609531,5986000
2008-06-11,79.849998,80.110001,78.519997,78.930000,50.855721,9400100
2008-06-12,79.540001,81.790001,79.540001,80.500000,51.867279,8053500
2008-06-13,80.870003,82.349998,80.650002,81.500000,52.511597,5732500
2008-06-16,81.379997,81.510002,80.550003,80.910004,52.131458,4537700
2008-06-17,81.480003,81.580002,80.610001,80.690002,51.989704,4516000
2008-06-18,80.339996,80.750000,79.470001,79.699997,51.351837,5739200
2008-06-19,79.570000,80.339996,78.730003,79.480003,51.210075,6049100
2008-06-20,79.000000,79.639999,78.519997,79.080002,50.952324,9064400
2008-06-23,79.419998,80.239998,79.110001,80.000000,51.545120,6140900
2008-06-24,79.540001,79.680000,76.580002,76.639999,49.380211,13075000
2008-06-25,77.080002,77.419998,76.000000,76.580002,49.341587,8075200
2008-06-26,75.169998,75.820000,73.889999,74.279999,47.859634,14485800
2008-06-27,74.180000,74.849998,72.690002,73.750000,47.518166,11011800
2008-06-30,73.760002,74.260002,72.559998,73.820000,47.563244,6650600
2008-07-01,72.980003,74.209999,72.089996,74.089996,47.737217,9203000
2008-07-02,74.010002,74.190002,70.339996,70.419998,45.372585,11513100
2008-07-03,70.029999,70.750000,68.930000,70.309998,45.301743,7280100
2008-07-07,70.720001,71.750000,70.000000,70.809998,45.623875,11684900
2008-07-08,71.019997,71.440002,68.760002,69.510002,44.786266,10497600
2008-07-09,70.320000,70.779999,68.330002,68.430000,44.090401,7059100
2008-07-10,68.519997,68.989998,66.680000,68.419998,44.083965,9874200
2008-07-11,67.510002,70.610001,67.000000,69.809998,44.979568,11521800
2008-07-14,70.790001,70.790001,68.949997,69.669998,44.889351,6405900
2008-07-15,68.970001,69.250000,65.849998,67.040001,43.194801,11041700
2008-07-16,67.110001,70.739998,66.529999,70.529999,45.443474,10684300
2008-07-17,69.949997,72.150002,69.949997,71.830002,46.558342,9091200
2008-07-18,72.070000,72.129997,70.370003,70.889999,45.949047,7693400
2008-07-21,71.379997,73.639999,70.550003,73.230003,47.465763,10184800
2008-07-22,75.129997,75.870003,73.750000,74.980003,48.600063,12434000
2008-07-23,73.949997,74.250000,71.669998,72.419998,46.940750,9295800
2008-07-24,72.639999,72.720001,69.589996,69.779999,45.229561,8108600
2008-07-25,69.959999,71.080002,69.800003,70.480003,45.683300,4727300
2008-07-28,70.379997,70.769997,69.110001,69.190002,44.847134,5740500
2008-07-29,69.599998,71.300003,69.419998,70.989998,46.013863,5234700
2008-07-30,71.519997,72.269997,70.620003,72.070000,46.713886,4820500
2008-07-31,71.629997,71.629997,69.370003,69.519997,45.061054,7185500
2008-08-01,69.669998,70.000000,67.879997,68.139999,44.166561,6723700
2008-08-04,68.199997,68.739998,67.190002,67.430000,43.706356,7415700
2008-08-05,67.860001,68.379997,67.339996,68.180000,44.192497,6008700
2008-08-06,67.779999,71.559998,67.360001,70.510002,45.702736,7390800
2008-08-07,70.070000,70.610001,68.699997,68.930000,44.678612,7077800
2008-08-08,69.120003,71.940002,68.389999,70.900002,45.955513,6544300
2008-08-11,70.629997,71.370003,70.050003,70.800003,45.890705,3746900
2008-08-12,70.790001,72.080002,70.440002,71.809998,46.545361,5705300
2008-08-13,69.559998,70.050003,67.720001,69.830002,45.261978,9399200
2008-08-14,68.930000,71.360001,68.260002,70.290001,45.560135,5671200
2008-08-15,70.610001,71.360001,69.800003,70.349998,45.599018,5060800
2008-08-18,70.440002,71.050003,68.690002,69.220001,44.866608,5527400
2008-08-19,68.949997,69.309998,68.250000,68.690002,44.523056,4299800
2008-08-20,68.889999,69.320000,67.900002,68.800003,44.594364,6401900
2008-08-21,68.160004,69.250000,67.610001,68.699997,44.529537,5100700
2008-08-22,69.220001,70.610001,69.089996,70.269997,45.547199,4257500
